FECHA,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,TOTAL,DEMANDA MAXIMA
08/04/2022,1127.37,1071.17,1021.91,1007.58,1031.45,1100.37,1157.285,1218.574,1366.054,1417.696,1454.651,1454.897,1428.918,1484.06,1496.003,1515.473,1430.452,1371.288,1586.57,1583.21,1538.08,1442.23,1311.73,1215.16,31827.8,1600.32
09/04/2022,1116.75,1063,1026.17,1008.6,1013.07,1059.89,1025.526,1118.856,1223.121,1296.298,1332.376,1339.651,1311.796,1331.775,1329.98,1324.921,1309.565,1290.346,1521.02,1525.36,1474.57,1390.07,1248.7,1160.6,29821.3,1532.1
10/04/2022,1079.729555,1011.921566,976.4057399,946.0647404,944.7006829,958.418423,880.3775864,946.5645104,1010.794657,1072.828561,1098.451936,1119.859585,1118.50254,1137.98643,1173.107409,1189.778367,1182.291496,1190.793676,1443.065393,1459.354341,1438.838019,1355.368691,1239.344619,1126.068178,27071.3,1459.354341
11/04/2022,1047.27,980.49,951.99,955.87,958.9,1018.03,1126.942,1157.211,1277.254,1328.739,1380.435,1427.094,1410.274,1440.35,1482.148,1466.727,1400.802,1351.068,1558.54,1574.49,1546.11,1445.62,1301.97,1190.87,30767,1584.3
12/04/2022,1087.55,1048.69,1019.89,987.57,991.68,1056.31,1139.955,1208.826,1319.741,1354.377,1385.858,1390.62,1364.828,1395.69,1404.401,1417.568,1370.074,1312.46,1536.36,1543.22,1502.77,1418.3,1271.94,1172.81,30707.5,1550.05
13/04/2022,1080.61,1038.05,995.78,967.52,997.82,1055.39,1136.307,1154.176,1219.488,1250.429,1282.465,1244.857,1213.555,1251.881,1273.388,1257.871,1232.548,1215.214,1435.07,1434.16,1392.47,1303.52,1148.42,1068.66,28732.209,1450.4
14/04/2022,994.33,958.28,927.86,906.1,935.71,996.4,1039.546,1103.604,1193.36,1235.482,1233.673,1218.218,1198.113,1200.348,1232.758,1236.532,1188.868,1176.906,1399.65,1391.99,1339.79,1249.12,1125.48,1018.34,27464.974,1402.58
15/04/2022,940.4,891.24,868.76,853.64,857.21,873.87,798.11,842.65,902.27,940.76,966.219,964.136,945.836,938.916,950.566,959.339,968.208,986.844,1248.02,1260.85,1225.29,1145.51,1029.31,942.83,23302.2,1261.95
16/04/2022,877.92,847.55,825.81,824.31,828.25,860.22,825.879,911.313,1008.181,1049.95,1066.952,1064.879,1043.557,1033.053,1035.58,1034.462,1033.045,1069.274,1299.703,1301.348,1258.013,1174.375,1065.253,982.058,24284.8,1313.217
17/04/2022,901.604,854.538,840.052,823.37,825.19,842.06,778.329,825.513,880.689,926.557,955.969,965.233,948.328,954.453,972.789,990.524,997.63,1045,1298.17,1314.15,1280.67,1184.18,1068.47,987.41,23438.5,1316.23
18/04/2022,891.57,874.74,845.9,849.95,843.77,944.84,1027.899,1057.634,1171.296,1213.404,1232.576,1259.588,1242.104,1255.144,1318.747,1300.176,1257.952,1230.96,1465.08,1460.9,1415.57,1305.58,1160.69,1041.25,27623.6,1471.03
19/04/2022,981.31,943.77,921.21,914.85,933.05,1000.11,1047.465,1098.935,1206.863,1255.057,1286.036,1293.886,1263.961,1335.338,1383.298,1367.854,1322.83,1296.15,1525.28,1528.4,1473.23,1370.03,1212.64,1118.35,29105,1532.92
20/04/2022,1035.63,994.36,955.36,930.69,940.69,1029.25,1097.597,1152.538,1254.492,1314.864,1358.4,1362.249,1317.667,1382.628,1440.546,1444.502,1379.523,1333.68,1560.06,1561.55,1515.38,1401.4,1260.56,1162.42,30073.9,1567.11
21/04/2022,1043.51,1012.34,984.81,957.67,963.86,1054.13,1122.368,1172.502,1310.198,1358.564,1378.088,1357.907,1349.313,1401.3,1456.059,1443.261,1393.813,1354.03,1567.89,1565.05,1532.24,1432.52,1285.7,1167.58,30714.8,1568.75
22/04/2022,1073.16,1018.38,985.66,962.22,976.82,1043.02,1106.148,1161.664,1263.311,1315.617,1357.237,1360.071,1332.603,1381.606,1442.496,1428.178,1376.808,1358.44,1568.93,1555.22,1507.07,1408.51,1282.75,1166.22,30456.9,1577.58
23/04/2022,1071.52,1023.67,987.43,970.93,978.56,1015.18,983.518,1079.959,1201.56,1259.387,1281.206,1277.804,1245.013,1252.661,1267.471,1262.65,1247.009,1267.292,1492.65,1479.66,1436.9,1339.22,1238.94,1133.33,28817.7,1494.33
24/04/2022,1046.74,986.95,959.71,935.19,933.78,939.6,860.86,916.63,979.02,1018.88,1052.248,1077.551,1077.812,1088.385,1120.278,1132.909,1138.209,1190.47,1428.03,1431.44,1400.39,1300.67,1184.28,1084.32,26354.7,1442.05
25/04/2022,1004.11,949.2,926.53,918.67,922.12,994.92,1088.26,1124.244,1259.061,1321.284,1370.05,1392.428,1366.167,1413.143,1450.481,1447.733,1385.027,1352.05,1568.59,1554.63,1510.76,1420.16,1267.5,1156.38,30112.1,1571.96
26/04/2022,1061.02,1018.62,1005.5,991.6,1006.53,1072.83,1103.504,1174.755,1305.538,1361.456,1421.671,1419.044,1392.014,1451.236,1498.536,1491.741,1441.554,1393.45,1605.7,1604.37,1561.5,1454.47,1307.58,1187.94,31336.3,1610.5
27/04/2022,1119.85,1049.34,1029.89,1011.1,1008.2,1106.9,1149.55,1213.019,1334.071,1383.546,1438.065,1440.428,1399.528,1471.467,1505.637,1489.53,1464.169,1408.89,1625.75,1616.99,1564.86,1470.86,1322.63,1192.83,31835.4,1628.69
28/04/2022,1109.99,1061.73,1032.51,1016.46,1026.09,1073.12,1143.209,1217.261,1318.183,1373.343,1418.946,1409.511,1369.659,1415.166,1458.365,1438.842,1367.89,1370.16,1571.07,1555.62,1512.32,1418.52,1266.52,1124.28,31078.108,1574.96
29/04/2022,1056.99,994.6,972.96,973.39,981.98,1055.36,1117.459,1170.8,1238.536,1281.096,1295.281,1290.806,1223.692,1246.213,1300.189,1294.178,1237.211,1257.57,1451.34,1432.83,1386.66,1289.24,1162.24,1059.7,28774,1453.57
30/04/2022,974.9,926.81,907.39,897.78,911.38,954.58,926.23,1009.545,1097.316,1143.905,1169.379,1163.139,1136.093,1145.196,1157.913,1155.006,1155.423,1197.37,1400.63,1385.67,1330.6,1247.85,1133.41,1040.1,26619.72991,1412.02
01/05/2022,969.88,912.97,881.59,862.45,857.24,871.2,768.272,852.252,908.22,951.226,977.833,997.761,988.41,994.704,1004.762,1011.023,1000.456,1053.79,1286.03,1287.78,1249.5,1176.33,1079.24,986.05,24015.323,1295.98
02/05/2022,924.53,875.26,849.09,827.16,832.6,834.75,769.995,829.344,903.442,947.693,980.806,1002.153,985.886,989.611,993.225,1006.029,1015.074,1090.83,1310.24,1310.85,1260.51,1163.55,1032,944.92,23800.682,1319.84
03/05/2022,862.86,818.87,793.07,817.44,819.22,920.29,1009.96,1035.305,1113.253,1147.943,1170.795,1157.328,1122.277,1149.501,1176.944,1186.55,1155.18,1196.43,1392.89,1384.76,1332.5,1229.72,1086.53,1017.65,26093.365,1396.28
04/05/2022,924.19,902.47,880.2,879.56,883.14,943.48,1023.96,1060.12,1149.514,1184.777,1206.072,1191.631,1158.579,1207.453,1244.564,1226.227,1195.05,1225.94,1433.2,1426.77,1378.85,1267.81,1119.9,1033.42,27188.519,1436.59
05/05/2022,934.66,918.56,900.19,889.77,909.82,970.02,1030.295,1080.189,1160.743,1197.203,1226.899,1211.583,1164.487,1220.426,1250.241,1260.466,1215.373,1221.66,1442.02,1432.53,1390.93,1288.05,1139.07,1032.11,27465.584,1448.83
06/05/2022,973.37,937.22,905.82,909.08,916.67,986.38,1038.22,1070.61,1159.787,1225.07,1247.976,1222.31,1198.94,1248.059,1289.284,1286.957,1246.848,1252.26,1450.16,1430.57,1384.49,1293.21,1154.14,1062.44,27893.992,1452.14
07/05/2022,983.42,939.4,909.53,898.73,910.98,951.53,929.426,1025.696,1103.809,1149.738,1177.539,1177.738,1141.533,1143.779,1147.515,1155.808,1144.773,1196.61,1406.12,1388.39,1334.74,1239.7,1120.89,1027.33,26642.236,1412.97
08/05/2022,951.73,913.67,874.71,851.83,857.55,871.98,785.084,866.945,923.131,964.931,998.863,1015.171,1020.516,1025.249,1052.392,1074.583,1075.711,1151.15,1371.89,1369.12,1323.31,1228.22,1106.73,1002.39,24775.792,1382.15
09/05/2022,934.72,890.95,870.15,862.44,880.5,933.14,1038.077,1100.173,1174.089,1245.362,1299.868,1313,1287.984,1301.477,1338.701,1361.858,1315.947,1336.26,1513.55,1507.09,1460.59,1364.41,1208.03,1118.84,28686.77,1524.47
10/05/2022,1023.27,956.71,918.5,912.52,930.92,990.96,1060.352,1116.986,1221.667,1264.798,1277.139,1270.408,1259.634,1284.61,1329.432,1307.361,1274.62,1305.09,1496.14,1484.65,1439.55,1327.92,1178,1081.26,28813.082,1498.03
11/05/2022,1007.16,946.64,945.78,938.39,948.02,1009.63,1092.89,1133.76,1221.005,1250.913,1288.661,1267.947,1236.57,1259.481,1297.94,1298.64,1253.117,1304,1477.68,1469.35,1424.86,1313.2,1168.36,1075.22,28608.5,1479.8
12/05/2022,994.72,973.31,948.28,938.38,948.5,995.11,1059.698,1148.846,1236.972,1276.604,1291.156,1302.808,1255.5,1318.674,1349.234,1345.623,1317.921,1328.89,1527.94,1518.48,1466.34,1361.2,1210.94,1114.18,29214.2,1532.86
13/05/2022,1033.39,977.94,939.65,948.75,954.85,1038.86,1067.49,1151.835,1226.187,1282.163,1337.388,1314.325,1302.521,1331.106,1389.404,1386.471,1334.583,1361.26,1535.68,1510.24,1469.54,1365.6,1233.71,1125.18,29610,1540.25
14/05/2022,1039.83,993.21,971.28,962.24,973.56,1010.51,978.819,1053.134,1149.427,1180.426,1222.007,1222.914,1190.969,1197.384,1219.19,1209.733,1202.119,1256.75,1449.05,1426.98,1356.97,1263.4,1144.95,1048.96,27804.4,1449.05
15/05/2022,978.95,934.33,900.75,880.26,880.51,881.11,826.206,871.835,928.767,956.703,982.413,1002.283,984.049,989.168,987.714,1014.381,1029.709,1143.6,1320.65,1317,1284.86,1193,1067.93,985.59,24322.1,1327.52
16/05/2022,905.26,870.16,847.45,821.87,850.11,925.67,1007.506,1085.61,1134.123,1184.498,1193.189,1227.779,1186.308,1168.232,1219.375,1220.726,1191.533,1252.395,1418.636,1410.04,1362.801,1273.039,1113.141,1007.415,26867.5,1418.636
17/05/2022,949.43,933.28,912.52,900.21,909.47,984.16,1027.61,1112.219,1184.135,1210.966,1228.123,1216.782,1165.421,1197.47,1237.63,1229.52,1227.407,1283.13,1447.55,1439.06,1390.64,1282.56,1136.06,1037.87,27587.4,1457.42
18/05/2022,936.78,918.63,882.75,871.71,891.16,966.98,1018.34,1078.866,1161.985,1187.522,1208.798,1206.348,1158.659,1187.439,1227.162,1208.276,1184.893,1256.4,1435.72,1418.2,1361.74,1254.32,1117.75,1032.56,27229.669,1444.3
19/05/2022,938.38,907.13,896.4,888.45,885.43,973.16,1015.88,1087.745,1156.776,1200.315,1219.394,1217.189,1171.823,1184.232,1225.442,1206.747,1197.611,1285.57,1444.09,1433.55,1370.04,1260.7,1126.25,1014.4,27324.34,1448.01
20/05/2022,942.03611,898.12823,879.82545,875.58968,890.87303,951.44107,1002.58253,1070.31222,1152.413,1176.141,1195.16373,1192.77592,1143.61386,1175.02134,1220.57495,1209.29875,1185.29889,1247.7514,1433.37711,1411.84419,1362.26675,1262.01261,1136.92209,1039.5825,27111.784,1437.77688
21/05/2022,957.50444,919.716,894.14842,874.62888,883.42548,917.84472,888.06056,978.8377,1078.6426,1117.742,1141.9178,1135.96256,1096.82,1099.79432,1110.27388,1107.47088,1096.95032,1188.36432,1368.07278,1332.16882,1290.50568,1203.61086,1094.59466,1002.391,25858.241,1370.55278
22/05/2022,922.072,880.68,854.6454,834.672,830.555,842.72483,756.86609,836.18,888.65307,930.983,960.16729,982.06078,973.50856,977.05369,987.44693,1005.278,1021.01474,1141.9051,1323.91239,1320.27263,1276.58208,1186.614,1053.07168,949.88561,23810.385,1332.10283
23/05/2022,877.58341,838.96186,836.65655,828.71374,846.08411,917.53478,1019.02318,1084.57566,1154.04559,1205.018,1257.17256,1276.83522,1220.76079,1254.86924,1272.64555,1283.51906,1245.02362,1285.96383,1476.86154,1460.46205,1415.56558,1321.708,1172.97034,1076.03305,27631.2,1479.46154
24/05/2022,992.8947,934.02248,932.12837,923.61338,943.47071,1003.04007,1037.96319,1136.63897,1232.54069,1288.61623,1324.78212,1318.81843,1284.99715,1333.80018,1367.84089,1345.50919,1330.39232,1364.23503,1539.52035,1533.5707,1483.37666,1373.17448,1224.52123,1130.72572,29402.922,1544.55974
25/05/2022,1022.47639,997.45155,970.75837,958.6844,944.97739,1012.98078,1064.89626,1178.19864,1275.1026,1320.43389,1343.7164,1349.07914,1316.98112,1333.35929,1371.77988,1360.21127,1323.78379,1391.35885,1555.39518,1537.29114,1479.34465,1381.4262,1236.26127,1133.60536,29843.868,1555.39518
26/05/2022,1036.88277,1004.88744,954.48976,933.67,953.56,1039.2,1120.57,1186.401,1271.344,1300.65588,1314.60645,1318.76075,1294.30816,1353.39053,1371.77251,1374.91441,1344.58007,1381.49641,1548.63767,1520.90605,1482.54277,1387.95954,1271.01276,1168.38527,29968.2,1548.63767
27/05/2022,1065.55,997.88,974.57,970.33,989.5,1045.57,1108.64,1190.429,1297.167,1336.276,1375.539,1342.682,1294.482,1316.384,1339.079,1341.957,1299.072,1294.53,1490.32,1459.42,1414.08,1339.95,1230.2,1139.12,29664.76,1490.32
28/05/2022,1045.49,992.95,958.8,934.81,943.23,975.52,936.81,1027.127,1143.043,1206.324,1234.153,1226.626,1196.796,1194.92,1211.159,1209.831,1195.394,1257.88,1446.6,1433.85,1377.87,1281.87,1150.27,1039.05,27765.22,1450.23
29/05/2022,993.9179,947.73797,907.24136,884.81777,879.37631,887.38886,813.03919,869.25687,938.66283,999.52632,1031.53049,1036.36332,1035.71133,1038.99523,1054.24272,1048.63903,1054.14845,1164.69559,1343.44341,1332.06579,1278.89468,1192.49578,1067.59042,961.16784,24807.5,1344.19453
30/05/2022,879.10711,842.51116,817.86243,811.70183,823.08337,887.34575,981.22271,1063.13312,1123.72162,1164.20816,1199.60413,1206.60325,1160.89083,1167.06751,1188.36947,1193.25285,1177.94539,1261.1263,1420.04138,1407.85582,1355.80572,1256.17071,1114.81325,999.26369,26538.9,1420.04138
31/05/2022,930.09669,893.74264,870.70707,866.89926,876.7620299,930.4285199,995.9631998,1083.08957,1153.80233,1186.86916,1220.16352,1182.31498,1142.27587,1162.65309,1188.876,1185.92701,1177.25005,1292.72095,1434.22189,1420.34743,1370.00527,1267.08322,1112.92267,1006.9185,26928.3,1434.22189
01/06/2022,940.55591,890.24031,888.3089,882.0796,879.4661,959.32519,1018.71066,1094.6663,1156.67503,1193.17809,1235.07471,1222.68989,1157.39653,1187.93169,1233.89199,1228.60482,1232.66784,1308.43904,1442.89069,1436.27394,1374.99136,1276.02066,1146.23848,1041.12951,27509.9,1451.790415
02/06/2022,974.9291345,906.6170231,883.1460886,888.3696393,915.1695006,973.8917664,1027.30509,1097.011263,1154.696512,1216.772637,1214.62872,1206.44663,1143.83273,1206.41346,1228.39408,1230.39266,1210.4132,1283.53998,1445.85066,1439.70872,1395.42857,1290.106,1152.71807,1050.27935,27537.13796,1446.459595
03/06/2022,961.7,913.94,899.61,892.47,916.17,970.17,1055.64,1123.471,1187.643,1223.9,1242.671,1234.384,1177.152,1208.501,1221.379,1241.526,1196.969,1284.52,1448.29,1422.2,1373.86,1280.25,1150.17,1047.16,27685.6,1448.29
04/06/2022,968.87,928.03,898.84,887.85,901.41,935.92,915.21,1001.21,1090.767,1135.099,1146.461,1142.996,1100.557,1097.296,1110.955,1115.837,1102.774,1203.93,1388.99,1374.89,1322.83,1229.05,1112.05,1018.98,26107.8,1394.36
05/06/2022,939.18282,889.71734,868.37298,845.51588,848.09099,858.15673,801.96903,848.5101,905.45836,951.65952,981.81415,989.27679,986.63046,980.91585,998.44413,1014.15818,1017.92701,1136.84998,1318.74735,1314.9865,1278.87411,1201.10761,1076.78075,981.22903,24157.40297,1325.1115
06/06/2022,918.47,870.18,855.77,851.29,862.77,910.94,971.02,1088.619,1148.32,1238.2849,1268.4372,1258.8083,1268.4474,1305.6963,1340.3243,1319.553,1299.1028,1356.74,1498.92,1475.23,1429.09,1307.21,1166.67,1080.05,28208.549,1501.12
07/06/2022,979.32,956.82,940.67,932.22,938.17,989.2,1030.47,1128.431,1189.627,1222.937,1244.997,1252.321,1208.848,1250.353,1267.404,1274.011,1243.254,1292.73,1470.65,1459.86,1416.27,1312.97,1175.23,1065.46,28252,1472.33
08/06/2022,975.04,929.77,905.63,913.39,924.89,994.46,1073.26,1155.361,1212.684,1251.998,1294.001,1292.08,1241.329,1281.753,1299.379,1319.077,1279.385,1331.72,1516.34,1496.19,1446.77,1332.72,1186.12,1076.87,28698.5,1516.85
09/06/2022,977.38,932.88,926.68,915.3,935.95,998,1063.48,1150.979,1225.669,1261.98,1288.824,1253.554,1207.163,1241.514,1280.311,1259.09,1230.689,1313.6,1483.02,1475.41,1431.9,1323.08,1179.15,1079.85,28414.3945,1483.63
10/06/2022,1001.65,938.2,926.14,921.84,935.38,971.87,1039.42,1107.853,1189.756,1240.567,1239.87,1228.193,1185.819,1233.659,1254.754,1253.59,1239.257,1341.83,1476.51,1449.06,1391.05,1299.41,1174.81,1065.83,28051.4468,1476.51
11/06/2022,977.22,934.62,910.03,899.17,907,946.81,920.48,1008.217,1101.515,1142.722,1165.67,1158.845,1116.226,1125.371,1126.12,1126.185,1106.549,1191.19,1388.12,1376.16,1321.41,1223.81,1108.78,1010.1,26279.4,1391.35
12/06/2022,942.92,889.57,864.44,840.58,843.04,850.14,782.14,815.998,877.728,924.047,952.716,955.619,947.956,952.133,980.506,1000.477,1018.589,1101.51,1331.86,1330.36,1283.39,1192.86,1065.54,962.94,23747.5,1338.04
13/06/2022,887.34,871.07,830.29,813.43,829.26,907.22,984.92,1069.56,1143.03,1168.458,1236.696,1248.215,1202.479,1217.099,1242.022,1229.739,1207.608,1269.29,1458.3,1452.19,1404.68,1290.28,1155.95,1043.38,27192.0599,1465.14
14/06/2022,975.67,936.62,921.78,904.38,899.96,959.85,1008.08,1101.479,1177.324,1223.843,1244.152,1240.8,1201.329,1228.869,1275.323,1273.397,1256.082,1307.89,1499.79,1490.84,1446.86,1342.51,1182.45,1054.28,28181.631,1510.99
15/06/2022,967.69,925.17,900.33,891.38,911.52,972.49,1025.11,1127.247,1195.449,1232.49,1245.411,1244.105,1214.513,1251.79,1277.743,1275.696,1241.327,1293.99,1482.22,1473.26,1422.05,1317.46,1168.42,1051.39,28077.9,1485.16
16/06/2022,974.58,925.44,895.59,875.94,874.15,899.21,851.98,915.69,990.193,1055.601,1079.741,1102.621,1071.748,1088.209,1098.492,1093.781,1107.008,1196.47,1418.47,1416.34,1385.69,1284.06,1146.07,1043.85,25799.7,1420.92
17/06/2022,961.86,912.98,886.76,886.29,891.33,959.37,1012.43,1129.333,1201.137,1253.564,1301.956,1300.128,1264.091,1288.234,1322.444,1302.233,1286.629,1335.69,1502.66,1481.87,1430.34,1332.17,1203.72,1094.47,28510.1,1505.66
18/06/2022,1005.47,953.96,929.96,916.19,913.46,947.12,930.92,1016.162,1109.818,1151.056,1167.286,1152.244,1115.92,1103.7,1114.17,1116.448,1119.65,1216.25,1391.27,1375.04,1331.15,1251.19,1122.48,1025.12,26507.3,1394.94
19/06/2022,937.97,900,873.09,845.03,840.16,853.23,779.261,821.167,887.059,943.3530002,966.246,983.3740001,985.876,999.0070001,1020.015,1045.706,1055.352,1173.73,1358.69,1353.61,1319.8,1224.51,1091.55,985.52,24197.5,1365.31
20/06/2022,903.26,856.61,834.78,829.19,844.55,907.13,960.73,1099.882,1150.046,1188.048,1234.192,1257.125,1223.021,1233.727,1244.825,1260.748,1228.089,1287.28,1446.72,1436.63,1379.69,1281.96,1141.58,1030.18,27188.653,1475.96
21/06/2022,956.83,909.18,887.86,879.36,883.45,918.63,873.57,944.56,1028.173,1086.223,1121.983,1123.288,1102.219,1121.676,1151.917,1155.471,1145.733,1223.07,1445.26,1440.25,1400.83,1293.36,1153.57,1067.01,26394.883,1450.98
22/06/2022,965.24,932.94,906.18,894.45,919.98,982.63,1050.46,1186.72,1248.955,1305.102,1351.955,1357.578,1312.213,1346.97,1373.48,1390.068,1333.584,1364.51,1553.07,1538.44,1496.78,1400.36,1258.84,1127.42,29693.817,1558.07
23/06/2022,1045.03,988.07,976.98,965.72,961.53,1020.26,1051.92,1177.913,1237.291,1278.918,1284.979,1298.799,1247.083,1306.438,1338.383,1345.515,1324.66,1354.45,1527.22,1512.27,1447.18,1364.17,1244.57,1163.6,29537.17,1531.51
24/06/2022,1044.83,1005.43,960.74,958.66,954.34,1004.5,1059.67,1152.346,1209.983,1264.814,1302.86,1302.541,1273.976,1305.073,1319.353,1360.076,1319.29,1340.32,1523.93,1486.49,1424.25,1329.44,1198.87,1059.69,29376.755,1526.32
25/06/2022,1002.51,931.39,922.17,907.13,915.19,955.63,924.07,1004.067,1109.621,1170.327,1170.914,1163.066,1123.537,1118.797,1108.047,1122.134,1098.35,1176.93,1389.21,1373.6,1318.36,1217.25,1105.45,1017.48,26387.341,1390.7
26/06/2022,919.38,883.53,849.45,810.42,816.42,850.56,786.51,819.569,882.754,921.416,960.06,965.876,956.26,957.306,995.123,1042.073,1001.056,1091.95,1326.03,1327.65,1284.16,1185.17,1063.61,987.96,23761.433,1336.78
27/06/2022,895.07,861.25,821.59,819.53,839.79,904.26,980.46,1108.002,1148.978,1199.96,1253.384,1280.617,1252.819,1249.907,1296.375,1302.384,1258.844,1295.88,1495.23,1486.28,1434.61,1332.84,1188.66,1072.52,27791.938,1500.51
28/06/2022,1008.03,965.73,942.51,912,934.64,1006.91,1051.38,1142.701,1239.148,1236.911,1282.39,1262.009,1221.896,1251.138,1261.794,1275.864,1238.121,1288.42,1481.16,1472.44,1428.51,1319.21,1174.35,1068.21,28499.716,1487.2
29/06/2022,994.74,956.83,932.48,930.02,923.84,997.96,1054.94,1138.194,1216.254,1230.774,1269.374,1250.059,1211.281,1246.387,1281.361,1304.272,1271.375,1296.26,1498.97,1485.05,1440.36,1339.21,1188.96,1100.71,28576.894,1504.04
30/06/2022,989.08,939.04,944.77,929.55,928.42,993.66,1056.56,1148.144,1221.939,1273.238,1276.097,1301.634,1247.133,1267.39,1321.555,1321.535,1275.278,1307.59,1510.96,1498.84,1448.28,1341.13,1199.08,1106.59,28937.507,1512.86
01/07/2022,1000.82,964.78,928.02,934.57,928.2,988.88,1045.91,1163.371,1213.698,1258.163,1291.813,1271.842,1251.443,1257.258,1321.923,1319.511,1260.686,1290.1,1482.13,1470.95,1419.92,1326.46,1201.72,1089.96,28652.032,1487.69
02/07/2022,995.28,942.55,919.34,902.34,912.02,946.12,924.03,1008.125,1106.449,1163.21,1196.79,1190.121,1166.483,1164.262,1179.828,1174.443,1160.32,1222.25,1434.48,1413.75,1363.91,1259.18,1144.63,1048.87,27045.677,1441.3
03/07/2022,964.51,911.43,883.3,857.35,856.63,861.55,795.6,831.775,894.685,942.274,981.002,994.965,994.334,999.45,1009.759,1019.97,1027.883,1103.93,1321.67,1319.62,1287.8,1206.55,1090.11,1001.44,24235.829,1338.75
04/07/2022,927.79,857.95,847.66,859.73,867.09,937.41,984.27,1077.915,1204.387,1240.126,1313.156,1293.194,1275.034,1302.895,1368.069,1360.631,1327.061,1322.18,1504.69,1489.05,1436.76,1346.46,1206.6,1116.56,28533.132,1508.72
05/07/2022,1023.87,973.6,954.79,939.36,948.47,995.46,1043.37,1120.979,1253.669,1309.319,1342.312,1326.862,1309.652,1369.715,1391.686,1401.691,1364.722,1347.69,1535.11,1520.44,1468.37,1372.05,1240.63,1117.06,29731.334,1535.11
06/07/2022,1041.03,973.17,967.16,937.35,972.73,1040.78,1048.04,1150.96,1290.089,1326.379,1365.803,1370.217,1341.004,1397.987,1431.414,1428.676,1363.78,1363.39,1547.84,1534.82,1486.69,1391.41,1258.62,1160.83,30252.6,1550.57
07/07/2022,1054.98,1011.15,966.56,973.22,989.98,1053.78,1068.42,1166.885,1294.647,1346.157,1375.347,1385.887,1362.123,1424.933,1464.087,1452.183,1384.199,1373.43,1565.55,1546.85,1499.35,1395.5,1257.69,1133.94,30527.3,1565.86
08/07/2022,1037.93,988.43,963.01,944.29,954.92,1016.46,1040.47,1124.23,1232.744,1283.947,1313.935,1290.961,1290.015,1317.822,1350.214,1363.399,1314.593,1323.72,1511.37,1490.07,1433.8,1344.89,1215.91,1107.92,29408.9,1511.37
09/07/2022,1022.54,979.01,954.81,939.49,956.16,999.82,982.37,1051.084,1161.265,1218.961,1259.615,1248.797,1226.229,1226.427,1237.428,1232.238,1224.815,1253.09,1462.63,1455.4,1413.35,1327.36,1215.1,1114.46,28091.1,1466.85
10/07/2022,1023.93,970.3,939.1,909.23,905.59,912.12,850.68,887.026,956.968,1009.903,1032.19,1049.644,1049.641,1038.29,1062.879,1078.356,1044.55,1134.22,1364.61,1377.91,1347.38,1274.92,1169.06,1059.71,25557.3,1380.31
11/07/2022,993.54,954.24,930.73,912.08,902.25,978.6,996.04,1110.203,1237.672,1292.01,1340.864,1353.65,1313.762,1362.504,1406.983,1398.22,1359.52,1346.47,1540.47,1529.71,1483.7,1402.81,1255.89,1125.63,29501.7,1542.97
12/07/2022,1030.97,992.71,953.05,951.72,971.72,1028.1,1051.07,1104.99,1245.061,1280.493,1294.097,1287.543,1245.903,1275.162,1304.278,1294.127,1252.45,1283.56,1450.38,1438.35,1401.79,1300.34,1162.3,1050.97,28589.8,1459.28
13/07/2022,994.61,939.49,918.82,925.83,936.13,1012.63,1036.37,1112.309,1226.915,1266.829,1294.678,1268.084,1249.925,1297.086,1304.893,1302.225,1270.091,1279.9,1484.91,1477.1,1425.35,1327.46,1194.21,1094.58,28708.4,1484.91
14/07/2022,1013.96,964.45,935.02,920.03,947.9,998.63,1030.54,1122.277,1262.015,1309.375,1326.454,1335.972,1295.5,1309.06,1328.33,1329.15,1285.133,1323.23,1497.81,1485.46,1446.85,1349.86,1217.52,1106.06,29266.1,1497.81
15/07/2022,1021.61,988.14,936.27,949.07,951.28,1009.59,1075.2,1136.84,1254.88,1297.61,1314.986,1315.669,1253.32,1324.069,1324.936,1333.798,1292.505,1304.59,1486.42,1457.17,1406.11,1333.48,1206.24,1102.5,29151.7,1488.49
16/07/2022,1013.54,969.98,936.4,922.95,947.96,975.1600008,928.9299998,1001.823001,1112.638002,1154.698001,1169.175007,1150.008002,1122.510001,1107.661002,1111.888004,1101.586003,1088.507001,1158.650001,1337.680002,1336.120002,1291.720002,1198.85,1088.91,1000.140003,26349.1,1349.030001
17/07/2022,928.0499999,883.6600001,856.8600003,835.8000013,833.3200005,844.7400018,778.1200013,800.5600011,838.1470019,874.3640003,909.7970002,926.7209997,918.1530003,912.4660021,920.9350011,936.4280001,949.5900003,1022.670001,1267.040002,1274.540001,1244.040002,1171.190002,1070.530002,970.5300015,21934.4,1276.520003
18/07/2022,901.48,868.71,833.05,843.08,867.78,936.05,957.75,1060.261,1163.454,1206.566,1243.863,1263.112,1228.881,1247.77,1287.252,1260.603,1254.012,1239.57,1456.15,1441.39,1397.52,1302.61,1171.75,1078.12,27442.5,1459.47
19/07/2022,992.25,952.93,927.79,922.27,928.28,986.95,992.68,1109.432,1223.133,1243.617,1291.787,1291.571,1256.111,1317.539,1339.814,1330.505,1308.866,1291.07,1495.39,1486.6,1414.82,1333.03,1196.06,1092.04,28718.7,1499.3
